id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms,price,availability_365,availability_30,number_of_reviews,review_scores_rating,host_is_superhost,host_response_rate,instant_bookable,occupancy_rate
1060602250514578603,263689887,Westerpark,52.38419237173609,4.87012797872668,Entire home,Entire home/apt,3,3.0,0.0,1.0,240.0,89,29,0,,False,20.0,False,0.7561643835616438
1060775535115363957,2695462,Noord-West,52.4202413,4.895193799999999,Private room in bed and breakfast,Private room,2,1.0,0.0,1.0,126.0,128,6,63,4.95,True,100.0,False,0.6493150684931507
1060853382079168181,693472,Westerpark,52.381723635145775,4.86682595015856,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,167.0,137,7,3,5.0,False,100.0,False,0.6246575342465753
1060998691459252164,188346573,Oostelijk Havengebied - Indische Buurt,52.36246,4.93189,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,135.0,253,0,2,4.5,False,,False,0.3068493150684931
1061508448694920691,118999550,Oostelijk Havengebied - Indische Buurt,52.36423,4.94226,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,171.0,34,2,11,4.91,False,100.0,False,0.9068493150684931
1061573426747170447,26060449,Zuid,52.35178759305728,4.848001484217904,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,437.0,78,0,5,5.0,False,100.0,False,0.7863013698630137
1061702854668751102,145230336,De Baarsjes - Oud-West,52.36295745813845,4.857848079422428,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,201.0,263,26,7,4.71,False,57.0,False,0.2794520547945205
1062752844947604934,31093577,Gaasperdam - Driemond,52.2995,4.99632,Private room in home,Private room,4,2.0,2.0,1.0,260.0,364,29,0,,False,,False,0.002739726027397249
1062850018604980946,554801091,Oostelijk Havengebied - Indische Buurt,52.36218,4.93381,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,150.0,18,12,9,4.89,False,100.0,True,0.9506849315068493
1063168364900026280,554904796,Noord-West,52.4173127,4.8890673,Private room in rental unit,Private room,2,1.0,1.0,1.0,57.0,249,11,0,,False,0.0,False,0.3178082191780822
1063743133961589373,101175570,Westerpark,52.3751,4.87325,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,203.0,293,0,2,5.0,False,25.0,False,0.1972602739726027
1063776919431106406,62110445,De Baarsjes - Oud-West,52.369909596351626,4.853453429571949,Entire condo,Entire home/apt,2,1.0,1.0,1.0,200.0,164,14,7,4.71,False,100.0,False,0.5506849315068494
1063826395445094200,50395694,Zuid,52.35145811633183,4.852933413515769,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,342.0,33,7,4,5.0,False,100.0,False,0.9095890410958904
1064376683671764719,44946885,Oud-Oost,52.3623204,4.9290785,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,252.0,265,25,16,5.0,False,100.0,False,0.273972602739726
1064410724349378494,12643652,Bos en Lommer,52.3791102,4.8532511,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,200.0,262,25,3,5.0,False,50.0,False,0.28219178082191776
1064552855919083863,34339644,De Baarsjes - Oud-West,52.36489230000001,4.877250099999999,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,139.0,127,0,29,4.69,False,90.0,False,0.6520547945205479
1064571268497127340,175315662,Zuid,52.35543379370389,4.850955806019136,Private room in bed and breakfast,Private room,2,1.0,2.0,1.0,125.0,261,4,67,5.0,True,100.0,False,0.2849315068493151
1065175092415050468,223780379,Slotervaart,52.35021350947129,4.8363436566626,Entire home,Entire home/apt,2,1.0,1.0,1.0,210.0,269,29,0,,False,100.0,False,0.263013698630137
1065290778615100375,73904516,Zuid,52.346346,4.8472538,Entire home,Entire home/apt,4,4.0,4.0,2.0,300.0,60,3,0,,False,,False,0.8356164383561644
1065841783728126229,74091611,Bos en Lommer,52.3826444,4.8507758,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,214.0,68,0,7,5.0,False,100.0,False,0.8136986301369863
1065995876137947118,11068648,Geuzenveld - Slotermeer,52.38299630328977,4.823448388361325,Entire home,Entire home/apt,4,2.0,3.0,1.0,300.0,49,5,18,4.83,True,100.0,False,0.8657534246575342
1066037217145564844,32210460,Noord-West,52.4152278,4.8901246,Entire home,Entire home/apt,4,4.0,4.0,3.0,223.0,35,0,10,4.9,False,,False,0.904109589041096
1067326989137022570,15186254,De Baarsjes - Oud-West,52.36215,4.85326,Entire condo,Entire home/apt,4,3.0,3.0,1.0,197.0,103,4,8,5.0,False,90.0,False,0.7178082191780821
1067626580782687057,200231555,Bos en Lommer,52.3808492078718,4.857783579685069,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,136.0,159,1,1,5.0,False,0.0,False,0.5643835616438356
1067868454184541452,83666205,Noord-West,52.407646209770185,4.899530006010227,Entire home,Entire home/apt,4,0.0,0.0,1.0,225.0,318,1,7,5.0,False,100.0,False,0.12876712328767126
1068219371182271869,21344094,De Pijp - Rivierenbuurt,52.35414214983053,4.903523496092329,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,210.0,5,1,12,5.0,True,100.0,False,0.9863013698630136
1068647611578291352,556402733,Centrum-Oost,52.36006037521496,4.89233654232788,Entire rental unit,Entire home/apt,4,2.0,0.0,1.0,571.0,248,22,13,4.92,False,81.0,False,0.32054794520547947
1068795126556243126,14787228,De Pijp - Rivierenbuurt,52.35166250663478,4.892385273016364,Entire rental unit,Entire home/apt,2,1.0,0.0,1.5,265.0,48,8,2,5.0,False,100.0,False,0.8684931506849315
1069305449031932835,70838938,Westerpark,52.3905834388037,4.885884462643933,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,170.0,153,1,5,5.0,False,67.0,False,0.5808219178082192
1069575428270142794,115259353,Centrum-West,52.377808428755216,4.881103318590981,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,264.0,301,8,57,4.95,True,100.0,False,0.1753424657534246
1070079548433499845,402176281,Centrum-Oost,52.36360150517696,4.898736673733022,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,327.0,40,4,25,5.0,True,100.0,False,0.8904109589041096
1070149277428119974,22537997,De Pijp - Rivierenbuurt,52.35332,4.90362,Entire loft,Entire home/apt,4,1.0,0.0,1.0,206.0,209,5,81,4.99,True,100.0,False,0.4273972602739726
1070157335848888666,556833939,Oud-Noord,52.3945874,4.9098029,Entire home,Entire home/apt,10,4.0,10.0,3.0,368.0,289,10,87,4.82,True,100.0,False,0.2082191780821918
1070187191207948597,348462280,Centrum-Oost,52.3617064,4.886061,Entire townhouse,Entire home/apt,4,2.0,0.0,1.0,342.0,250,19,8,4.88,False,16.0,False,0.31506849315068497
1070317625845122552,31530151,Centrum-West,52.36831233279081,4.885775074497435,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,294.0,296,6,40,4.9,True,100.0,False,0.18904109589041096
1070790460574138864,25383884,Westerpark,52.38005338398816,4.87433669005614,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,150.0,85,0,9,5.0,False,0.0,False,0.7671232876712328
1071494311913290016,4456680,Westerpark,52.3847477,4.868227099999999,Tower,Entire home/apt,4,1.0,2.0,1.5,279.0,275,17,38,4.95,True,100.0,True,0.2465753424657534
1071580910909485585,10528290,Oud-Oost,52.355563,4.9158647,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,258.0,150,8,8,5.0,False,100.0,False,0.589041095890411
1073064051833183404,61739867,De Pijp - Rivierenbuurt,52.34181,4.89784,Entire condo,Entire home/apt,2,1.0,1.0,1.5,216.0,7,5,2,5.0,False,,False,0.9808219178082191
1073326802549644963,4677691,Bos en Lommer,52.375923372361136,4.860107429303356,Entire rental unit,Entire home/apt,5,3.0,3.0,1.0,180.0,8,0,2,5.0,False,100.0,False,0.9780821917808219
1073804941641079663,14108532,Oud-Oost,52.35493,4.90854,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,165.0,38,0,4,5.0,False,,False,0.8958904109589041
1073808888822655520,53031914,Bijlmer-Centrum,52.32067,4.94419,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,102,0,10,4.5,False,17.0,False,0.7205479452054795
1073895133935431884,411916047,Zuid,52.351039,4.858517099999999,Entire condo,Entire home/apt,4,2.0,3.0,1.0,295.0,258,4,2,5.0,False,90.0,False,0.29315068493150687
1073909442595893074,7391099,De Baarsjes - Oud-West,52.3659905275569,4.8535131795512765,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,242.0,15,9,5,4.2,False,100.0,False,0.9589041095890412
1073962585751410142,59491345,Noord-West,52.40524,4.90115,Entire home,Entire home/apt,4,3.0,3.0,1.0,200.0,223,5,0,,False,80.0,False,0.3890410958904109
1074005643160176503,557833683,Centrum-Oost,52.36958580960916,4.925586346032698,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,243.0,263,23,5,5.0,False,75.0,False,0.2794520547945205
1074389223466445272,556401137,Centrum-Oost,52.3649,4.88605,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,95.0,348,17,52,4.9,True,100.0,True,0.046575342465753455
1074395966674587761,556401137,Centrum-Oost,52.36312,4.88606,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,89.0,348,17,29,4.76,True,100.0,True,0.046575342465753455
1074516926291821917,557958396,De Pijp - Rivierenbuurt,52.35607,4.89401,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,157.0,66,7,10,4.9,False,100.0,True,0.8191780821917808
1074517080728596948,557958396,De Pijp - Rivierenbuurt,52.35607,4.89401,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,159.0,72,9,27,4.7,False,100.0,True,0.8027397260273973
1074555254164961831,120718867,Oud-Noord,52.40259760842445,4.902206624544565,Houseboat,Entire home/apt,2,1.0,1.0,1.0,135.0,13,2,13,5.0,True,100.0,False,0.9643835616438357
1075262883778017184,293712566,Centrum-Oost,52.37111,4.91301,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,380.0,158,0,3,5.0,False,100.0,False,0.5671232876712329
1075365428263107753,233280888,De Baarsjes - Oud-West,52.37198,4.85279,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,174.0,34,13,6,4.5,False,100.0,False,0.9068493150684931
1075457703676856863,9798963,Oostelijk Havengebied - Indische Buurt,52.36390164597088,4.936467467401269,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,142.0,222,6,3,5.0,False,100.0,False,0.39178082191780816
1075536069822061208,1729553,Oostelijk Havengebied - Indische Buurt,52.36757360584931,4.940320402043128,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,252.0,248,18,5,5.0,False,100.0,False,0.32054794520547947
1075826670216914214,229886036,Westerpark,52.37573,4.87481,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,255.0,38,1,4,4.5,False,100.0,False,0.8958904109589041
1075860505860475607,74556755,De Baarsjes - Oud-West,52.37051,4.8526,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,131.0,263,23,0,,False,0.0,False,0.2794520547945205
1076079500536655429,31272688,Zuid,52.348047,4.850122,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,158.0,17,3,11,4.82,False,100.0,False,0.9534246575342465
1076534316678342235,10030387,Oud-Oost,52.35956599923679,4.922807120617597,Entire home,Entire home/apt,5,3.0,3.0,1.0,323.0,173,23,4,4.75,False,33.0,False,0.526027397260274
1077487498131912883,57721058,Noord-West,52.411510127142655,4.923845890422675,Entire loft,Entire home/apt,2,2.0,0.0,1.0,195.0,269,29,0,,False,,False,0.263013698630137
1077935401667562832,6610966,Noord-Oost,52.38991832412608,4.956026270121064,Entire home,Entire home/apt,8,4.0,4.0,3.0,750.0,179,0,4,5.0,False,,False,0.5095890410958904
1078086523739596946,7691064,Centrum-Oost,52.36964,4.92224,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,298.0,41,0,5,5.0,False,75.0,False,0.8876712328767123
1078293661613326694,82236080,De Baarsjes - Oud-West,52.36810929249979,4.855439029633999,Entire condo,Entire home/apt,3,1.0,2.0,1.0,176.0,207,0,2,5.0,False,100.0,False,0.4328767123287671
1078838218283172184,430487107,Zuid,52.35979,4.87675,Entire rental unit,Entire home/apt,2,2.0,2.0,0.5,360.0,344,9,0,,False,100.0,False,0.05753424657534245
1080400371674885906,559442731,Bijlmer-Centrum,52.31332,4.9441746,Room in hotel,Private room,2,1.0,1.0,1.0,134.0,114,30,125,4.45,False,100.0,True,0.6876712328767123
1080411820798176239,10832307,Westerpark,52.38381,4.87441,Entire condo,Entire home/apt,2,1.0,1.0,1.5,180.0,339,14,11,5.0,False,50.0,False,0.07123287671232881
1082713624856032256,551883998,De Baarsjes - Oud-West,52.3713968,4.8716659,Private room in bed and breakfast,Private room,2,1.0,2.0,1.0,135.0,275,8,67,4.42,False,100.0,True,0.2465753424657534
1083091391057751459,60742303,Centrum-Oost,52.37171,4.9315,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,145.0,192,0,0,,False,,False,0.4739726027397261
1083152602447149823,6323743,De Pijp - Rivierenbuurt,52.35209304480477,4.898740139455729,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,230.0,65,0,0,,False,100.0,False,0.821917808219178
1083185197048202495,18487913,De Pijp - Rivierenbuurt,52.34563916510352,4.899692317055099,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,306.0,112,3,2,5.0,False,100.0,False,0.6931506849315068
1083945547563463717,12416694,De Baarsjes - Oud-West,52.3657,4.85529,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,360.0,362,27,0,,False,,False,0.008219178082191747
1084077830528460013,16781387,Bos en Lommer,52.377401626634665,4.8378483179019245,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,316.0,269,29,5,5.0,False,,False,0.263013698630137
1084653678692815368,515140022,Noord-Oost,52.4055,4.93105,Private room in bed and breakfast,Private room,2,1.0,1.0,1.5,84.0,188,6,134,4.72,True,94.0,False,0.4849315068493151
1084700601769214042,14539347,De Baarsjes - Oud-West,52.36501,4.86462,Entire condo,Entire home/apt,2,1.0,1.0,1.0,126.0,35,4,14,4.93,False,83.0,False,0.904109589041096
1084752685903896251,49342601,Bos en Lommer,52.380052,4.8512235,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,281.0,189,0,0,,False,,False,0.4821917808219178
1085551801566000541,15856739,Centrum-West,52.3837844984438,4.887561973429698,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,208.0,253,0,0,,False,,False,0.3068493150684931
1085997983707968977,80643765,Zuid,52.35535,4.8841,Entire condo,Entire home/apt,2,1.0,1.0,1.0,405.0,169,27,2,5.0,False,100.0,False,0.536986301369863
1086180419790029358,560847464,Oostelijk Havengebied - Indische Buurt,52.36629,4.93677,Private room in guesthouse,Private room,2,1.0,2.0,1.0,70.0,60,12,84,4.88,True,83.0,False,0.8356164383561644
1086810810714600833,107621293,Oud-Oost,52.35881712656945,4.912338431081008,Entire condo,Entire home/apt,2,1.0,1.0,1.0,171.0,16,0,6,5.0,False,100.0,False,0.9561643835616438
1087053818666363978,561065239,De Pijp - Rivierenbuurt,52.35834957713029,4.90160151025862,Entire guest suite,Entire home/apt,4,1.0,3.0,1.5,166.0,217,6,92,4.95,True,100.0,False,0.4054794520547945
1087063554471090748,122062293,Noord-West,52.41015861627972,4.92214727762837,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,203.0,16,0,16,4.94,True,100.0,False,0.9561643835616438
1087603217418531397,560847464,Oostelijk Havengebied - Indische Buurt,52.36429,4.93604,Private room in guesthouse,Private room,4,1.0,4.0,1.0,66.0,59,10,59,4.81,True,83.0,False,0.8383561643835616
1087733901949255974,4867832,Oostelijk Havengebied - Indische Buurt,52.37107,4.93921,Entire home,Entire home/apt,4,2.0,3.0,1.5,405.0,109,0,1,5.0,False,50.0,False,0.7013698630136986
1088948346100466109,136512566,De Baarsjes - Oud-West,52.36952019985886,4.851361055843281,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,200.0,67,11,6,5.0,False,100.0,False,0.8164383561643835
1089090930878745016,268323635,Oostelijk Havengebied - Indische Buurt,52.36568074727403,4.937694115893821,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,181.0,7,0,9,4.89,False,88.0,False,0.9808219178082191
1089100023268921163,44853544,Centrum-Oost,52.37117829522476,4.931575944711911,Entire home,Entire home/apt,3,1.0,1.0,1.0,183.0,26,0,3,4.67,False,100.0,False,0.9287671232876712
1089119951714977115,109233067,Centrum-West,52.3790940715749,4.885598202643749,Entire home,Entire home/apt,4,2.0,2.0,1.5,750.0,103,26,9,4.89,False,100.0,False,0.7178082191780821
1089574153630681803,555225937,Centrum-West,52.37108197450614,4.895542654060124,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,432.0,261,25,13,4.77,False,100.0,False,0.2849315068493151
1089729860290716610,19404442,Centrum-West,52.36580559999999,4.880215,Entire loft,Entire home/apt,4,2.0,1.0,1.0,370.0,254,1,17,5.0,True,90.0,False,0.30410958904109586
1090323667363124534,34888380,Oud-Oost,52.35616,4.92635,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,211.0,327,13,2,5.0,False,100.0,False,0.1041095890410959
1090415336834198988,189283332,De Baarsjes - Oud-West,52.37201118232027,4.848923943936825,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,250.0,6,6,4,5.0,False,,False,0.9835616438356164
1090504041648185033,45427595,De Baarsjes - Oud-West,52.35954,4.85887,Entire home,Entire home/apt,3,1.0,1.0,1.0,315.0,361,26,5,5.0,False,90.0,False,0.010958904109588996
1090682880183740492,15900652,Slotervaart,52.35632043634908,4.820803329348564,Entire rental unit,Entire home/apt,3,1.0,3.0,1.0,184.0,3,3,6,4.83,True,,False,0.9917808219178083
1091088041222963691,55338353,Zuid,52.35149,4.84742,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,156.0,124,0,3,5.0,False,11.0,False,0.6602739726027398
1091826648703918067,17458008,Westerpark,52.3905197,4.888735,Private room in houseboat,Private room,2,1.0,1.0,1.0,145.0,231,20,10,4.6,False,100.0,False,0.3671232876712329
1092035683571385823,561156498,Oud-Noord,52.3988667,4.905514,Entire rental unit,Entire home/apt,6,2.0,3.0,1.0,293.0,272,17,10,4.4,False,100.0,True,0.25479452054794516
1092571777949392902,560847464,Oostelijk Havengebied - Indische Buurt,52.36413531619252,4.936108980327076,Private room in guesthouse,Private room,4,1.0,4.0,1.0,66.0,63,16,62,4.87,True,83.0,False,0.8273972602739725
1093487699763995107,42886702,Zuid,52.35048940862684,4.84627850803023,Entire rental unit,Entire home/apt,4,2.0,2.0,2.5,380.0,358,23,5,5.0,False,100.0,False,0.019178082191780854
1093563123501570178,23885056,Bos en Lommer,52.381742567582975,4.855324101852427,Entire condo,Entire home/apt,2,1.0,1.0,1.0,133.0,3,0,4,4.75,False,,False,0.9917808219178083
1093942116340826656,5284681,De Pijp - Rivierenbuurt,52.3465733,4.9093183,Entire rental unit,Entire home/apt,3,2.0,1.0,1.0,266.0,216,16,9,4.89,False,80.0,False,0.40821917808219177
1094005217949351521,14234185,Oostelijk Havengebied - Indische Buurt,52.37355,4.93311,Entire home,Entire home/apt,3,2.0,2.0,2.0,258.0,163,0,1,5.0,False,,False,0.5534246575342465
1094078301380734912,183007195,Centrum-West,52.377075961836994,4.884090601867109,Entire rental unit,Entire home/apt,2,0.0,0.0,0.0,192.0,63,2,7,4.86,False,100.0,False,0.8273972602739725
1094108544972754204,7797262,Oud-Oost,52.35631129999999,4.9084444,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,234.0,164,7,5,5.0,False,100.0,False,0.5506849315068494
1094350229920083980,3769265,Bos en Lommer,52.377078312092,4.848780726983648,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,134.0,64,0,10,5.0,False,100.0,False,0.8246575342465754
1094374938377567614,21686664,Bos en Lommer,52.3782248,4.8631888,Houseboat,Entire home/apt,4,2.0,2.0,1.0,366.0,35,25,4,4.75,,,False,0.904109589041096
1094843866810828828,35502453,De Baarsjes - Oud-West,52.360764933480425,4.863896705210209,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,238.0,55,5,6,5.0,False,100.0,False,0.8493150684931507
1094869905055471693,330357919,De Pijp - Rivierenbuurt,52.35545,4.89663,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,183.0,99,0,4,5.0,False,,False,0.7287671232876712
1094893179839597355,71235302,De Baarsjes - Oud-West,52.36439136356871,4.87836247828074,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,225.0,22,0,3,5.0,False,,False,0.9397260273972603
1094967119564385672,9087533,Bos en Lommer,52.37929038456589,4.848282679449594,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,190.0,65,19,7,5.0,False,75.0,False,0.821917808219178
1095424631052083852,97077316,Zuid,52.355232558824575,4.849777899524266,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,315.0,362,27,1,4.0,False,0.0,False,0.008219178082191747
1095429496518590076,28148343,Zuid,52.35528499999999,4.8549299,Entire rental unit,Entire home/apt,4,2.0,0.0,1.0,240.0,8,8,11,4.82,True,90.0,False,0.9780821917808219
1095764274159600620,157479756,Watergraafsmeer,52.35293055374552,4.9282170832157135,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,180.0,135,5,3,4.67,False,,False,0.6301369863013699
1096337791567082986,488984558,Centrum-West,52.37512,4.90045,Room in hotel,Private room,3,1.0,3.0,1.0,192.0,315,11,48,4.77,True,100.0,True,0.136986301369863
1096444690398814123,74339768,Oostelijk Havengebied - Indische Buurt,52.364101,4.9397148,Entire home,Entire home/apt,4,3.0,0.0,1.0,338.0,33,0,3,5.0,False,100.0,False,0.9095890410958904
1096489398907931722,409304770,Westerpark,52.38169,4.87249,Entire home,Entire home/apt,2,1.0,1.0,1.0,199.0,5,0,5,5.0,False,100.0,False,0.9863013698630136
1096854003091398367,229196646,Oud-Oost,52.3601716,4.926650299999999,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,213.0,266,13,99,4.55,False,83.0,True,0.27123287671232876
1096861088223294820,229196646,Oud-Oost,52.3601716,4.926650299999999,Entire serviced apartment,Entire home/apt,4,1.0,2.0,1.0,277.0,277,20,99,4.55,False,83.0,True,0.2410958904109589
